1.00E-10,0,0,0,0,1.00E-10,0,0.00E+00,0,0,0.00E+00
0.00003,7.52E-07,4.95E+12,8.64E-06,5.69E+13,2.88E-05,1.98E+18,5.70E+13,5.39E+12,2.16E+18,6.22E+13
0.0000313,2.66E-07,1.75E+12,6.27E-06,4.13E+13,3.07E-05,1.35E+18,4.13E+13,1.91E+12,1.47E+18,4.51E+13
0.0000318,1.49E-07,9.84E+11,9.42E-06,6.21E+13,3.16E-05,1.97E+18,6.22E+13,1.07E+12,2.14E+18,6.76E+13
0.0000333,2.81E-07,1.85E+12,6.09E-06,4.02E+13,3.26E-05,1.23E+18,4.02E+13,2.01E+12,1.34E+18,4.37E+13
0.0000338,3.21E-08,2.12E+11,2.16E-06,1.42E+13,3.36E-05,4.24E+17,1.42E+13,2.30E+11,4.61E+17,1.55E+13
0.0000346,2.09E-07,1.38E+12,8.94E-06,5.89E+13,3.42E-05,1.73E+18,5.90E+13,1.50E+12,1.87E+18,6.40E+13
0.0000355,1.22E-07,8.04E+11,4.75E-06,3.13E+13,3.51E-05,8.93E+17,3.14E+13,8.75E+11,9.72E+17,3.41E+13
0.000037,3.51E-07,2.31E+12,8.47E-06,5.58E+13,3.63E-05,1.54E+18,5.59E+13,2.51E+12,1.68E+18,6.10E+13
0.000038,1.51E-07,9.92E+11,5.65E-06,3.72E+13,3.75E-05,9.92E+17,3.72E+13,1.08E+12,1.08E+18,4.05E+13
0.0000391,3.41E-07,2.25E+12,1.19E-05,7.87E+13,3.86E-05,2.05E+18,7.90E+13,2.44E+12,2.22E+18,8.57E+13
0.0000396,9.99E-08,6.58E+11,7.86E-06,5.18E+13,3.94E-05,1.32E+18,5.19E+13,7.16E+11,1.43E+18,5.63E+13
0.000041,2.99E-07,1.97E+12,8.62E-06,5.68E+13,4.03E-05,1.41E+18,5.67E+13,2.15E+12,1.53E+18,6.17E+13
0.0000424,3.22E-07,2.12E+12,9.59E-06,6.32E+13,4.17E-05,1.51E+18,6.31E+13,2.31E+12,1.65E+18,6.88E+13
0.000044,3.33E-07,2.19E+12,8.98E-06,5.92E+13,4.32E-05,1.37E+18,5.91E+13,2.39E+12,1.49E+18,6.44E+13
0.0000452,1.86E-07,1.23E+12,6.92E-06,4.56E+13,4.46E-05,1.03E+18,4.57E+13,1.34E+12,1.11E+18,4.95E+13
0.000047,2.74E-07,1.81E+12,7.03E-06,4.63E+13,4.61E-05,1.01E+18,4.64E+13,1.97E+12,1.09E+18,5.02E+13
0.0000483,2.43E-07,1.60E+12,8.92E-06,5.88E+13,4.77E-05,1.23E+18,5.87E+13,1.75E+12,1.34E+18,6.39E+13
0.0000492,7.01E-08,4.62E+11,3.80E-06,2.50E+13,4.88E-05,5.13E+17,2.51E+13,5.03E+11,5.59E+17,2.73E+13
0.0000506,2.75E-07,1.81E+12,9.82E-06,6.47E+13,4.99E-05,1.29E+18,6.45E+13,1.97E+12,1.41E+18,7.04E+13
0.000052,2.06E-07,1.36E+12,7.54E-06,4.97E+13,5.13E-05,9.71E+17,4.98E+13,1.47E+12,1.05E+18,5.39E+13
0.0000534,2.23E-07,1.47E+12,8.38E-06,5.53E+13,5.27E-05,1.05E+18,5.53E+13,1.60E+12,1.14E+18,6.01E+13
0.000059,1.05E-06,6.89E+12,1.05E-05,6.91E+13,5.62E-05,1.23E+18,6.91E+13,7.49E+12,1.34E+18,7.53E+13
0.000061,2.70E-07,1.78E+12,8.09E-06,5.33E+13,6.00E-05,8.90E+17,5.34E+13,1.93E+12,9.67E+17,5.80E+13
0.000065,7.07E-07,4.66E+12,1.11E-05,7.34E+13,6.30E-05,1.17E+18,7.34E+13,5.07E+12,1.27E+18,8.00E+13
0.0000675,3.75E-07,2.47E+12,9.95E-06,6.55E+13,6.63E-05,9.88E+17,6.55E+13,2.69E+12,1.08E+18,7.16E+13
0.000072,7.40E-07,4.88E+12,1.15E-05,7.55E+13,6.98E-05,1.08E+18,7.57E+13,5.30E+12,1.18E+18,8.24E+13
0.000076,5.98E-07,3.94E+12,1.11E-05,7.29E+13,7.40E-05,9.85E+17,7.29E+13,4.29E+12,1.07E+18,7.92E+13
0.00008,3.95E-07,2.61E+12,7.71E-06,5.08E+13,7.80E-05,6.53E+17,5.09E+13,2.84E+12,7.09E+17,5.53E+13
0.000082,8.27E-08,5.45E+11,3.35E-06,2.21E+13,8.10E-05,2.73E+17,2.21E+13,5.93E+11,2.96E+17,2.40E+13
0.00009,9.18E-07,6.05E+12,9.87E-06,6.50E+13,8.60E-05,7.56E+17,6.50E+13,6.58E+12,8.23E+17,7.08E+13
0.0001,1.12E-06,7.37E+12,1.06E-05,7.00E+13,9.50E-05,7.37E+17,7.00E+13,8.02E+12,8.02E+17,7.62E+13
0.000108,5.68E-07,3.74E+12,7.38E-06,4.86E+13,1.04E-04,4.68E+17,4.86E+13,4.07E+12,5.09E+17,5.29E+13
0.000115,5.83E-07,3.84E+12,9.29E-06,6.12E+13,1.12E-04,5.49E+17,6.14E+13,4.18E+12,5.97E+17,6.69E+13
0.000119,4.23E-07,2.79E+12,1.24E-05,8.15E+13,1.17E-04,6.98E+17,8.16E+13,3.03E+12,7.58E+17,8.87E+13
0.000122,2.13E-07,1.41E+12,8.57E-06,5.65E+13,1.21E-04,4.70E+17,5.69E+13,1.53E+12,5.10E+17,6.17E+13
0.000186,3.63E-06,2.39E+13,8.60E-06,5.67E+13,1.54E-04,3.73E+17,5.75E+13,2.60E+13,4.07E+17,6.27E+13
0.000193,3.58E-07,2.36E+12,9.70E-06,6.39E+13,1.90E-04,3.37E+17,6.41E+13,2.57E+12,3.67E+17,6.97E+13
0.000208,5.11E-07,3.37E+12,6.83E-06,4.50E+13,2.01E-04,2.25E+17,4.52E+13,3.66E+12,2.44E+17,4.90E+13
0.00021,3.65E-08,2.40E+11,3.81E-06,2.51E+13,2.09E-04,1.20E+17,2.51E+13,2.61E+11,1.31E+17,2.74E+13
0.00024,1.17E-06,7.70E+12,8.75E-06,5.77E+13,2.25E-04,2.57E+17,5.78E+13,8.38E+12,2.79E+17,6.28E+13
0.000285,1.74E-06,1.15E+13,1.02E-05,6.69E+13,2.63E-04,2.56E+17,6.72E+13,1.25E+13,2.78E+17,7.31E+13
0.000305,7.93E-07,5.22E+12,1.17E-05,7.70E+13,2.95E-04,2.61E+17,7.70E+13,5.68E+12,2.84E+17,8.38E+13
0.00055,5.85E-06,3.86E+13,9.92E-06,6.54E+13,4.28E-04,1.58E+17,6.74E+13,4.20E+13,1.71E+17,7.32E+13
0.00067,2.02E-06,1.33E+13,1.02E-05,6.74E+13,6.10E-04,1.11E+17,6.76E+13,1.45E+13,1.21E+17,7.38E+13
0.000683,1.96E-07,1.29E+12,1.02E-05,6.72E+13,6.77E-04,9.92E+16,6.72E+13,1.41E+12,1.08E+17,7.31E+13
0.00095,3.30E-06,2.17E+13,9.99E-06,6.58E+13,8.17E-04,8.13E+16,6.64E+13,2.36E+13,8.85E+16,7.23E+13
0.00115,1.95E-06,1.29E+13,1.02E-05,6.73E+13,1.05E-03,6.45E+16,6.77E+13,1.40E+13,7.00E+16,7.35E+13
0.0015,2.41E-06,1.59E+13,9.08E-06,5.99E+13,1.33E-03,4.54E+16,6.04E+13,1.73E+13,4.94E+16,6.57E+13
0.00155,2.90E-07,1.91E+12,8.85E-06,5.83E+13,1.53E-03,3.82E+16,5.84E+13,2.08E+12,4.16E+16,6.36E+13
0.0018,1.61E-06,1.06E+13,1.08E-05,7.09E+13,1.68E-03,4.24E+16,7.12E+13,1.15E+13,4.62E+16,7.76E+13
0.0022,2.11E-06,1.39E+13,1.05E-05,6.93E+13,2.00E-03,3.48E+16,6.95E+13,1.51E+13,3.79E+16,7.58E+13
0.00229,3.49E-07,2.30E+12,8.70E-06,5.73E+13,2.25E-03,2.56E+16,5.75E+13,2.50E+12,2.78E+16,6.26E+13
0.00258,1.08E-06,7.12E+12,9.06E-06,5.97E+13,2.44E-03,2.46E+16,5.99E+13,7.75E+12,2.67E+16,6.51E+13
0.003,1.74E-06,1.15E+13,1.15E-05,7.60E+13,2.79E-03,2.74E+16,7.64E+13,1.25E+13,2.97E+16,8.29E+13
0.00374,2.37E-06,1.56E+13,1.08E-05,7.09E+13,3.37E-03,2.11E+16,7.10E+13,1.70E+13,2.30E+16,7.75E+13
0.0039,5.16E-07,3.40E+12,1.23E-05,8.13E+13,3.82E-03,2.13E+16,8.12E+13,3.70E+12,2.31E+16,8.82E+13
0.006,4.44E-06,2.92E+13,1.03E-05,6.79E+13,4.95E-03,1.39E+16,6.88E+13,3.18E+13,1.51E+16,7.47E+13
0.00803,3.08E-06,2.03E+13,1.06E-05,6.96E+13,7.02E-03,1.00E+16,7.02E+13,2.21E+13,1.09E+16,7.65E+13
0.0095,1.68E-06,1.11E+13,1.00E-05,6.60E+13,8.77E-03,7.55E+15,6.62E+13,1.21E+13,8.21E+15,7.20E+13
0.013,3.40E-06,2.24E+13,1.08E-05,7.14E+13,1.13E-02,6.40E+15,7.23E+13,2.44E+13,6.96E+15,7.86E+13
0.017,3.16E-06,2.08E+13,1.18E-05,7.75E+13,1.50E-02,5.20E+15,7.80E+13,2.26E+13,5.66E+15,8.49E+13
0.025,4.15E-06,2.73E+13,1.08E-05,7.09E+13,2.10E-02,3.41E+15,7.17E+13,2.97E+13,3.72E+15,7.81E+13
0.03,2.49E-06,1.64E+13,1.37E-05,9.00E+13,2.75E-02,3.28E+15,9.02E+13,1.78E+13,3.57E+15,9.82E+13
0.045,4.49E-06,2.96E+13,1.11E-05,7.30E+13,3.75E-02,1.97E+15,7.40E+13,3.22E+13,2.15E+15,8.06E+13
0.05,1.37E-06,9.01E+12,1.30E-05,8.56E+13,4.75E-02,1.80E+15,8.56E+13,9.81E+12,1.96E+15,9.31E+13
0.052,5.18E-07,3.41E+12,1.32E-05,8.70E+13,5.10E-02,1.71E+15,8.70E+13,3.71E+12,1.86E+15,9.49E+13
0.06,1.92E-06,1.27E+13,1.34E-05,8.86E+13,5.60E-02,1.59E+15,8.89E+13,1.38E+13,1.72E+15,9.63E+13
0.073,3.26E-06,2.15E+13,1.66E-05,1.09E+14,6.65E-02,1.65E+15,1.10E+14,2.33E+13,1.80E+15,1.20E+14
0.075,4.10E-07,2.70E+12,1.52E-05,9.99E+13,7.40E-02,1.35E+15,9.99E+13,2.94E+12,1.47E+15,1.09E+14
0.082,1.70E-06,1.12E+13,1.91E-05,1.26E+14,7.85E-02,1.60E+15,1.26E+14,1.22E+13,1.74E+15,1.37E+14
0.085,3.61E-07,2.38E+12,1.00E-05,6.61E+13,8.35E-02,7.93E+14,6.62E+13,2.58E+12,8.62E+14,7.20E+13
0.1,1.75E-06,1.15E+13,1.08E-05,7.09E+13,9.25E-02,7.67E+14,7.09E+13,1.25E+13,8.36E+14,7.73E+13
0.128,4.19E-06,2.76E+13,1.70E-05,1.12E+14,1.14E-01,9.86E+14,1.12E+14,3.01E+13,1.07E+15,1.22E+14
0.15,3.38E-06,2.22E+13,2.13E-05,1.40E+14,1.39E-01,1.01E+15,1.40E+14,2.42E+13,1.10E+15,1.53E+14
0.2,5.48E-06,3.61E+13,1.90E-05,1.26E+14,1.75E-01,7.22E+14,1.26E+14,3.93E+13,7.86E+14,1.38E+14
0.27,6.53E-06,4.30E+13,2.18E-05,1.43E+14,2.35E-01,6.14E+14,1.44E+14,4.68E+13,6.69E+14,1.57E+14
0.33,5.30E-06,3.49E+13,2.64E-05,1.74E+14,3.00E-01,5.82E+14,1.75E+14,3.80E+13,6.33E+14,1.90E+14
0.4,5.25E-06,3.46E+13,2.73E-05,1.80E+14,3.65E-01,4.94E+14,1.80E+14,3.77E+13,5.38E+14,1.96E+14
0.42,1.23E-06,8.12E+12,2.53E-05,1.67E+14,4.10E-01,4.06E+14,1.66E+14,8.84E+12,4.42E+14,1.81E+14
0.44,1.04E-06,6.84E+12,2.23E-05,1.47E+14,4.30E-01,3.42E+14,1.47E+14,7.45E+12,3.72E+14,1.60E+14
0.47,1.66E-06,1.09E+13,2.51E-05,1.66E+14,4.55E-01,3.63E+14,1.65E+14,1.19E+13,3.96E+14,1.80E+14
0.5,2.00E-06,1.32E+13,3.23E-05,2.13E+14,4.85E-01,4.40E+14,2.13E+14,1.43E+13,4.78E+14,2.32E+14
0.55,3.10E-06,2.04E+13,3.25E-05,2.14E+14,5.25E-01,4.08E+14,2.14E+14,2.22E+13,4.44E+14,2.33E+14
0.573,1.41E-06,9.26E+12,3.43E-05,2.26E+14,5.62E-01,4.03E+14,2.26E+14,1.01E+13,4.38E+14,2.46E+14
0.6,1.69E-06,1.12E+13,3.68E-05,2.43E+14,5.87E-01,4.15E+14,2.43E+14,1.21E+13,4.50E+14,2.64E+14
0.67,4.13E-06,2.72E+13,3.75E-05,2.47E+14,6.35E-01,3.89E+14,2.47E+14,2.96E+13,4.23E+14,2.69E+14
0.679,5.40E-07,3.56E+12,4.05E-05,2.67E+14,6.75E-01,3.96E+14,2.67E+14,3.87E+12,4.30E+14,2.90E+14
0.75,4.40E-06,2.90E+13,4.42E-05,2.91E+14,7.15E-01,4.08E+14,2.92E+14,3.15E+13,4.44E+14,3.17E+14
0.82,3.40E-06,2.24E+13,3.82E-05,2.51E+14,7.85E-01,3.20E+14,2.51E+14,2.44E+13,3.49E+14,2.74E+14
0.861,2.03E-06,1.34E+13,4.16E-05,2.74E+14,8.41E-01,3.27E+14,2.75E+14,1.46E+13,3.55E+14,2.99E+14
0.875,5.29E-07,3.49E+12,3.28E-05,2.16E+14,8.68E-01,2.49E+14,2.16E+14,3.79E+12,2.71E+14,2.35E+14
0.9,1.05E-06,6.93E+12,3.73E-05,2.46E+14,8.88E-01,2.77E+14,2.46E+14,7.54E+12,3.02E+14,2.68E+14
0.92,8.19E-07,5.40E+12,3.73E-05,2.46E+14,9.10E-01,2.70E+14,2.46E+14,5.87E+12,2.94E+14,2.68E+14
1.01,3.37E-06,2.22E+13,3.61E-05,2.38E+14,9.65E-01,2.47E+14,2.38E+14,2.42E+13,2.69E+14,2.60E+14
1.1,3.02E-06,1.99E+13,3.54E-05,2.33E+14,1.06E+00,2.21E+14,2.34E+14,2.16E+13,2.41E+14,2.55E+14
1.2,3.48E-06,2.29E+13,3.99E-05,2.63E+14,1.15E+00,2.29E+14,2.63E+14,2.49E+13,2.49E+14,2.86E+14
1.25,1.77E-06,1.16E+13,4.32E-05,2.85E+14,1.23E+00,2.32E+14,2.85E+14,1.27E+13,2.53E+14,3.11E+14
1.32,2.18E-06,1.43E+13,3.99E-05,2.63E+14,1.29E+00,2.04E+14,2.64E+14,1.56E+13,2.23E+14,2.88E+14
1.36,1.29E-06,8.50E+12,4.32E-05,2.85E+14,1.34E+00,2.13E+14,2.85E+14,9.24E+12,2.31E+14,3.10E+14
1.4,1.25E-06,8.22E+12,4.30E-05,2.84E+14,1.38E+00,2.06E+14,2.84E+14,8.94E+12,2.24E+14,3.09E+14
1.5,3.02E-06,1.99E+13,4.38E-05,2.89E+14,1.45E+00,1.99E+14,2.89E+14,2.17E+13,2.17E+14,3.15E+14
1.85,9.04E-06,5.96E+13,4.31E-05,2.84E+14,1.68E+00,1.70E+14,2.86E+14,6.48E+13,1.85E+14,3.11E+14
2.35,9.25E-06,6.09E+13,3.87E-05,2.55E+14,2.10E+00,1.22E+14,2.56E+14,6.63E+13,1.33E+14,2.79E+14
2.48,2.69E-06,1.78E+13,5.00E-05,3.30E+14,2.42E+00,1.37E+14,3.31E+14,1.93E+13,1.49E+14,3.61E+14
3,6.60E-06,4.35E+13,3.47E-05,2.28E+14,2.74E+00,8.37E+13,2.29E+14,4.73E+13,9.10E+13,2.49E+14
4.3,8.27E-06,5.45E+13,2.30E-05,1.51E+14,3.65E+00,4.19E+13,1.53E+14,5.93E+13,4.56E+13,1.66E+14
4.8,1.81E-06,1.19E+13,1.65E-05,1.09E+14,4.55E+00,2.38E+13,1.08E+14,1.30E+13,2.60E+13,1.18E+14
6.43,3.00E-06,1.98E+13,1.03E-05,6.76E+13,5.62E+00,1.21E+13,6.83E+13,2.15E+13,1.32E+13,7.42E+13
8.19,1.07E-06,7.07E+12,4.43E-06,2.92E+13,7.31E+00,4.02E+12,2.94E+13,7.69E+12,4.37E+12,3.19E+13
10,2.34E-07,1.54E+12,1.17E-06,7.74E+12,9.10E+00,8.51E+11,7.74E+12,1.68E+12,9.29E+11,8.45E+12
12.8,6.71E-08,4.42E+11,2.72E-07,1.79E+12,1.14E+01,1.58E+11,1.80E+12,4.81E+11,1.72E+11,1.96E+12
13.8,1.48E-08,97545180000,1.97E-07,1.30E+12,1.33E+01,9.75E+10,1.30E+12,1.06E+11,1.06E+11,1.41E+12
14.6,2.96E-09,19473450000,5.24E-08,3.46E+11,1.42E+01,2.43E+10,3.46E+11,21186759000,26483448750,3.76E+11
15.7,0,0,0,0,1.52E+01,0.00E+00,0.00E+00,0,0,0.00E+00
17.3,0,0,0,0,1.65E+01,0.00E+00,0.00E+00,0,0,0.00E+00
20,0,0,0,0,1.87E+01,0.00E+00,0.00E+00,0,0,0.00E+00
